id,uuid,url,photo_url,date,title,alt_title,creator,subject,back_id,back_text,back_text_source,address,source,geolocatable,user_notes,latLng,location,lastQuery,borough
704943f,036c2870-c536-012f-2b74-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-d3a8-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=704943f&t=w,1934,Brooklyn: Hicks Street - Coles Street,,"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Brooklyn (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Catholic churches']}",704943b,"705-711 Hicks Street, east side, south from Coles to Luqueer Streets. No. 711 is shown in the foreground, at the N.E. corner of Luqueer Street.

August 5, 1934.

P. L. Sperr.",gpt,"Hicks Street & Coles Street, Brooklyn, NY","Photographic views of New York City, 1870's-1970's / Brooklyn",Locatable,711 Hicks Street mentioned in backing text,"{""latLng"":""40.6785979,-74.00386600000002""}",null,711 Hicks St,Brooklyn
715745f,32da4ea0-c547-012f-6aae-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-1ba2-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=715745f&t=w,,Manhattan: 166th Street (West) - Amsterdam Avenue,,"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': []}",715745b,"(1)
468-460 West 166th Street, south side, east of Amsterdam
Avenue.
1932.
J. Clarence Davies Collection, Museum of the City of New York.
Negative No. 45.
(2)
The same, another view.
April 8, 1934.
P. L. Sperr.
",site,"166th Street (West) & Amsterdam Avenue, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",Locatable,460 W 166th St is one of the addresses mentioned in backing text,"{""latLng"":""40.837934,-73.937218""}","[40.838507, -73.937923]",460 W 166th St,Manhattan
723163f,dd074c80-c552-012f-e87d-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-558e-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=723163f&t=w,1940,Manhattan: St. Nicholas Avenue - Fort George Avenue,,"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Donnelson Square (New York, N.Y.)', 'Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Apartment houses', 'Hospitals', 'Parks']}",723163b,"St. Nicholas Place, east side, north across W. 150th Street. At the right is the 6-story Audubon Court Apartments. Adjoining same are the several buildings that house the Community Hospital in New York City. These are at the S. E. corner of 150th Street. Across the street at the N. E. corner is the reputed Ringling mansion. One, J. A. Bailey owned same in 1904. This individual may have been one of the famous circus owners, Barnum and Bailey, the predecessors to the present
Ringling Brothers.
H. Acker is the owner in 1910, Louis Schaefer in 1918 and a Bertha Koemple in 1959. Adjoining this is the minaretted
A. Alexander home.
View 2 shows only the structures at the N. E. corner. The triangular park that separates St. Nicholas Place from the
Avenue of the same name, is Donnelson Square.
May 19, 1940
April 19, 1940
P. L. Snerr
No. 3
The Community Hospital and it's adjoining buildings as photographed across the aforementioned Donnelson Square.
June 5, 1940
P. L. Sperr
",site,"St. Nicholas Avenue & Fort George Avenue, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",Locatable,"It's Donnellan Square, but it's still there!","{""latLng"":""40.8271944,-73.94240789999999""}","[40.856732, -73.928392]",Saint Nicholas Place & West 150th Street,Manhattan
721424f,149def40-c550-012f-855f-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-47f7-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=721424f&t=w,,Manhattan: Madison Avenue - 69th Street,,"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': []}",721424b,"Madison Avenue, west side, from 70th to 69th Streets. Taken from across clearing on former site of Presbyterian Hospital, east side of Madison Avenue from 70th to 71st Streets.
June 8, 1928.
P.L. Sperr, Photographer.
N ~ 1Gi
",site,"Madison Avenue & 69th Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",Locatable,"Madison ave, west side between 70th and 69th st mentioned in backing text.","{""latLng"":""40.77015776310933,-73.96678089814758""}","[40.769849, -73.966856]",,Manhattan
728028f,1e1b8b60-c55a-012f-52b5-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-7b86-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=728028f&t=w,1927,Queens: Springfield Boulevard - 131st Avenue,,,"{'name': [], 'temporal': [], 'geographic': ['New York (N.Y.)', 'Queens (New York, N.Y.)'], 'topic': ['Farmhouses']}",728028b,"Springfield Boulevard, west side, at 131st Avenue, showing an old farmhouse and outhouses in the village of Springfield.

March 9, 1927
P. L. Sperr
",site,"Springfield Boulevard & 131st Avenue, Queens, NY","Photographic views of New York City, 1870's-1970's / Queens",Locatable,intersection in backing text,"{""latLng"": ""40.683729,-73.751213""}","[40.683729, -73.751213]",,Queens
733250f,5a7e3840-c562-012f-59c1-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-a43a-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=733250f&t=w,1933,Squatters Colony at the Hudson River,['[Manhattan: 122nd Street (West).]'],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Hudson River (N.Y. and N.J.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Piers & wharves', 'Squatters']}",733250b,"Squatters Colony, Manhattan: A set of 2 views of an unemployed individual perched on the bank of the Hudson River at about West 122nd Street. No.1 of this set is viewed northward and shows also the recreation pier at the foot of St. Clair (West 129th Street), while No. 2 is southward. On the left of the latter appears buildings on the east side of Riverside Drive. Technically, the undeveloped area shown paralleling the river is Riverside Park which today (1938) has been landscaped as a portion of the West Side Development under the auspices of the Park Department

June 2, 1933

P.L. Sperr.
NO REPRODUCTIONS.
(Not a dry mount item).",site,"122nd Street and Riverside Drive, Manhattan, N.Y.","Photographic views of New York City, 1870's-1970's / Topics",Locatable,"Not sure how I got this one before. Is ""Squatters Colony"" a unique location?","{""latLng"":""40.81328860715614,-73.96537434393312""}","[40.812639, -73.963014]",,Manhattan
700044f,b53ae380-c52e-012f-dadb-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-a0c5-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=700044f&t=w,1937,Bronx: 135th Street (East) - Willis Avenue,,"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Bronx (New York, N.Y.)', 'New York (N.Y.)', 'Triborough Bridge (New York, N.Y.)'], 'topic': ['Bridge construction', 'Buildings', 'Elevated railroads']}",700044b,"369 to 343 (right to left) East 135th Street, north side, between Willis and Alexander Aves. (directly west of the Third Ave. Elevated structure). Also shown is part of the clearance between East 134th and 135th Streets which will be part of the approach to the Triborough Bridge.
November 14, 1937.
P. L. Sperr.
",site,"135th Street (East) & Willis Avenue, Bronx, NY","Photographic views of New York City, 1870's-1970's / Bronx",Locatable,address mentioned in backing text,"{""latLng"":""40.807738,-73.9255484""}","[40.807228, -73.924295]",343 E 135th St,Bronx
716791f,d2709b90-c548-012f-e950-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-23c9-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=716791f&t=w,1924,Manhattan: Bowery - 1st Street,,,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Restaurants']}",716791b,"Bowery, east side, at 1st Street, showing at the N.E. corner two 2 1/2 - story old houses, Nos. 305-307 Bowery.

February 1924.

Eugene L. Armbruster Collection.",gpt,"Bowery & 1st Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",Locatable,,"{""latLng"":""40.7249759,-73.9917708""}",null,307 Bowery,Manhattan
729107f,cf5d1c30-c55b-012f-d68a-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-83f6-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=729107f&t=w,,Richmond: Manor Road - Rice Avenue,,"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['New York (N.Y.)', 'Staten Island (New York, N.Y.)'], 'topic': []}",729107b,"409 Manor Road, east side, between Rice and Utter Avenues.
July 7, 1932.
P. L. Sperr.
",site,"Manor Road & Rice Avenue, Staten Island, NY","Photographic views of New York City, 1870's-1970's / Staten Island",Locatable,,"{""latLng"":""40.6177488,-74.12339709999999""}","[40.617374, -74.123663]",409 Manor Rd,Staten Island
722535f,d5dd6e20-c551-012f-d7bb-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-50a5-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=722535f&t=w,1927,Manhattan: Pell Street - Bowery,,"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Chinatown (New York, N.Y.)', 'Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': []}",722535b,,,"Pell Street & Bowery, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",Locatable,backing text mentions the view shows Doyers St.,"{""latLng"":""40.714783102356044,-73.99805585277862""}",null,Doyers Street,Manhattan
705282f,8ce48d80-c536-012f-26d5-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-d64e-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=705282f&t=w,1926,Brooklyn: Kings Highway - Farragut Road,,,"{'name': [], 'temporal': [], 'geographic': ['Brooklyn (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Estates', 'estates']}",705282b,"(1)  King's Highway, east side, from Farragut Road to Ditmas Av., showing the Kouwenhoven estate.
April 192.
Eugene L. Armbruster Collection.
(2)
The same, looking south. Note the sand pit in the foreground.
V  April 1926.
Eugene L Armbruster Collection.
(3)
The same, showing in the baokground, the National Aniline and Chenical Co. Plant.
Aprdl 1926.
Eugene L. Armbruster Collection.
(4)
The same, sho ing the Manhattan Beach division of the Long Island
R.R. in the background.
April 1926.
Eugene L. Armbruster Cellection.
",site,"Kings Highway & Farragut Road, Brooklyn, NY","Photographic views of New York City, 1870's-1970's / Brooklyn",Locatable,I didn't find Ditmas Ave around here,"{""latLng"": ""40.638525,-73.926025""}","[40.638525, -73.926025]",,Brooklyn
732872f,d0a0acc0-c561-012f-8b59-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-a146-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=732872f&t=w,1900,Recreation and hobbies - School activities - [A class in natural sciences in one of New York public schools.],,,"{'name': [], 'temporal': [], 'geographic': ['New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Educational facilities', 'Public schools']}",732872b,"Recreation--School Activities: A class in the natural sciences in one of New York's public schools.
about 1900
Neg. No. 186",gpt,,"Photographic views of New York City, 1870's-1970's / Topics",Not Locatable,no specifics about which school,,null,,
1507520,376d2130-c5ce-012f-30f1-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47e1-fe49-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=1507520&t=w,1942-10-10,Madison Street #90,,,"{'name': [], 'temporal': [], 'geographic': ['New York (N.Y.)'], 'topic': ['Buildings, structures, etc.']}",1511922,,,"Madison Street #90, Manhattan, NY","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library. Supplement.  / Manhattan",Locatable,"No confirmation on the address, but it's plausible.","{""latLng"":""40.7120359,-73.9959715""}","[40.711947, -73.99591]",90 Madison St,Manhattan
713228f,57f222e0-c543-012f-37e1-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-07fa-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=713228f&t=w,1930,Manhattan: 45th Street (West) - 6th Avenue,,"Rothschild, Albert","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Cafeterias']}",713228b,"103-107 West 45th Street, adjoining the N.W. corner of Sixth Ave., showing a newly constructed 3-story building occupied by the Automat. This structure forms an ell and the main entrance is at No. 1165 Sixth Ave.
April 26, 1930.
Albert Rothschild.
",site,"45th Street (West) & 6th Avenue, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",Locatable,,"{""latLng"":""40.7571283,-73.9830942""}","[40.756765, -73.982702]",107 W 45th St,Manhattan
728919f,84b34540-c55b-012f-9dc8-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-827c-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=728919f&t=w,,Richmond: Harbor View Place So - Bay Street,,"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['New York (N.Y.)', 'Staten Island (New York, N.Y.)'], 'topic': []}",728919b,"16 Harbor View Flaee South, aouth side, east ef Bay Street,
ahowiag the Wangles residence.
. M. Spemr,
(s)
Another view of the residendeg and the driveway.
Jume, 1930.
P. L. Sperr.
",site,"Harbor View Place So & Bay Street, Staten Island, NY","Photographic views of New York City, 1870's-1970's / Staten Island",Locatable,,"{""latLng"":""40.6092598,-74.0617619""}","[40.609217, -74.062544]",16 Harborview Pl S,Staten Island
701973f,7053a0a0-c531-012f-ca4c-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-bc7c-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=701973f&t=w,1931,Bronx: Van Cortlandt Park,,"Beals, A. Tennyson","{'name': [], 'temporal': [], 'geographic': ['Bronx (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)', 'Van Cortlandt Park (New York, N.Y.)'], 'topic': ['Stone walls']}",701973b,"Stone work at Van Cortland Park
Wall - 1/2 mile stone wall and road widened from
30 to 60 feet.
Photo by Mr. A. Tennyson Beals
Emergency Work Bureau
1931
",site,"Van Cortlandt Park., Bronx, NY","Photographic views of New York City, 1870's-1970's / Bronx",Maybe,"""Van Cortlandt Park"" is pretty big",,"[40.894709, -73.890918]",,
732341f,021801a0-c561-012f-4516-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-9d2d-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=732341f&t=w,1934,Occupations - Peddlers - Clothing - Dry goods,['[Manhattan: Park Avenue.]'],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Clothing & dress', 'Street vendors']}",732341b,"(1)
Dry goods market; underneath N.Y. Central R.R. tracks on Park Ave.
July 6, 1934.

P. L. Sperr.

(2)
The same, from another angle.
July 6, 1934.

P. L. Sperr.",gpt,,"Photographic views of New York City, 1870's-1970's / Topics",Not Locatable,No cross street,,null,,
729122f,d5871680-c55b-012f-0ea8-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-8414-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=729122f&t=w,,Richmond: Manor Road - Ocean Terrace,,"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['New York (N.Y.)', 'Staten Island (New York, N.Y.)'], 'topic': []}",729122b,"(1)
Manor Road, at Ocean Terrace.
May 23, 1926.
P. L. Sperr

(2)
Tn the same area.
August 8, 1926.
P. L. Sperr  NO REPRODUCTIONS
",site,"Manor Road & Ocean Terrace, Staten Island, NY","Photographic views of New York City, 1870's-1970's / Staten Island",Locatable,,"{""latLng"": ""40.601811,-74.120606""}","[40.601811, -74.120606]",,Staten Island
715674f,17831a40-c547-012f-b28b-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-1b14-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=715674f&t=w,1932,Manhattan: 153rd Street (West) - Amsterdam Avenue,,,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Catholic churches', 'Methodist Episcopal churches']}",715674b,"526-500 West 153rd Street, west of, adjoining, and at the S.W. corner of Amsterdam Avonue. St. Catherine's Roman Catholic Church and Rectory adjoins the corner; the Washington Heights Methodist Episcopal Church is at the corner. The rest of the buildings
on this block are all three-story frame houses.
1932.
J. Clarence Davies Collection, Museum of the City of New York.
Negative No. 377.
",site,"153rd Street (West) & Amsterdam Avenue, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",Locatable,,"{""latLng"":""40.830239292169196,-73.9442683227539""}","[40.830288, -73.943925]",,Manhattan
722223f,59e8cb60-c551-012f-8700-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-4e35-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=722223f&t=w,,Manhattan: Park Avenue - Vanderbilt Avenue,,"Weissberg, Will","{'name': ['Waldorf-Astoria Hotel (New York, N.Y.)'], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Clocks & watches', 'Hotels']}",722223b,"The old clock at the Waldorf. W 10792
Photographed at the Waldorf Astoria by Will Weissberg.
Kindly credit.",gpt,"Park Avenue & Vanderbilt Avenue, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",Locatable,subject/name: Waldorf-Astoria Hotel,"{""latLng"":""40.7567485,-73.9738492""}",null,301 Park Ave,Manhattan
724647f,4073c610-c555-012f-1e3e-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-6126-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=724647f&t=w,1918,Manhattan: West Street - Watts Street,,,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Business enterprises', 'Children playing', 'Piers & wharves', 'Steamboats', 'Warehouses']}",724647b,"West Street, Watts, to Canal Street. (Before Reconstruction).

President Borough of Manhattan
June 9, 1918",site,"West Street & Watts Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",Locatable,,"{""latLng"":""40.72462889109513,-74.0111528048935""}","[40.724263, -74.011244]",,Manhattan
465515,2c103f40-c612-012f-5995-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47db-9ee8-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=465515&t=w,,The Pinehurst. Plan of first floor; Plan of upper floors,,,"{'name': [], 'temporal': [], 'geographic': ['New York', 'New York (State)'], 'topic': ['Apartment houses']}",,,,,Apartment houses of the metropolis.,Locatable,History of the Pinehurst available on the co-op's website! http://www.thepinehurst.org/on-the-market/history-of-the-pinehurst/,"{""latLng"":""40.85030729999999,-73.9387285""}",null,447 Fort Washington Ave apt 68,Manhattan
710555f,ebcbc280-c53e-012f-0b97-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-f316-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=710555f&t=w,,Manhattan: 10th Avenue - 39th Street,,,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': []}",710555b,"A two-story frame structure at the rear of 514 Tenth Avenue, adjoining the S.E. corner of 39th Street. This will be demolished
in 1935.
1932.
J. Clarence Davies Collection, Museum of the City of New York.
Negative No. 516.
",site,"10th Avenue & 39th Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",Locatable,,"{""latLng"":""40.7575546,-73.99674639999999""}","[40.757737, -73.996854]",514 10th Ave,Manhattan
725527f,7a03a920-c556-012f-2744-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-6807-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=725527f&t=w,,Queens: 63rd Avenue - 96th Street,,,"{'name': [], 'temporal': [], 'geographic': ['New York (N.Y.)', 'Queens (New York, N.Y.)'], 'topic': []}",725527b,"Sixty-third Avenue, east from 96th Street, showing at the left foreground the H. Vanderveer house of 1860. At the right is another house belonging to him in 1873.

April 1923.
View 2: March 1925

Eugene L. Armbruster Collection",gpt,"63rd Avenue & 96th Street, Queens, NY","Photographic views of New York City, 1870's-1970's / Queens",Locatable,"http://digitalarchives.queenslibrary.org/browse/newtown-h-vanderveer-house-rego-park

Should be 63rd Rd, not 63rd Ave. 96th Street may no longer exist, but the Queens Library site says this building was between 97th Place and 97th Street.","{""latLng"":""40.73111123523128,-73.86046800080261""}",null,63rd Road & 98th Street,Queens
709202f,b4ee7d40-c53c-012f-26b8-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-e885-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=709202f&t=w,1925,Manhattan: 5th Avenue - 102nd Street,,"Smith, Joseph B.","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Apartment houses']}",709202b,"1212 Fifth Ave., at the S.E. corner of 102nd Street.
About 1925.
Joseph Smith.
Gift of E. M. Jenke.
",site,"5th Avenue & 102nd Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",Locatable,,"{""latLng"":""40.7914902,-73.9528464""}","[40.791727, -73.952982]",1212 5th Ave,Manhattan
733656f,f8e823c0-c562-012f-87a6-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-a765-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=733656f&t=w,1932,"Benedicts Creek - Staten Island [Richmond - View of salt meadows from Arthur Kill Road, above Rossville.]",,"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['New York (N.Y.)'], 'topic': []}",733656b,,,,"Photographic views of New York City, 1870's-1970's / Topics",Locatable," this arthur kill road, north of rossville, and there is a creek that possibly relates to the one mentioned.","{""latLng"":""40.557059926012535,-74.21046339783935""}",null,Rossville,Staten Island
709623f,6b2ff520-c53d-012f-2793-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-ebcf-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=709623f&t=w,,Manhattan: 7th Avenue South - Clarkson Street,,,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': []}",709623b,"10 Seventh Ave. South, west side, between Clarkson and Leroy Streets, showing a newly constructed addition to the Hudson Park Branch of the New York Public Library. The main building is around the corner and bears No. 66-68 Leroy Street.

1936.

Mr. Schwartz.
New York Public Library.",site,"7th Avenue South & Clarkson Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",Locatable,,"{""latLng"":""40.72981289999999,-74.0052199""}","[40.729379, -74.005211]",10 7th Ave S,Manhattan
701376f,951947c0-c530-012f-b27b-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-ab1d-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=701376f&t=w,1937,Bronx: Kappock Street - Independence Avenue,,"Sperr, Percy Loomis","{'name': ['Henry Hudson Parkway Authority'], 'temporal': [], 'geographic': ['Bronx (New York, N.Y.)', 'Henry Hudson Bridge (New York, N.Y.)', 'Henry Hudson Parkway (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Bridges', 'Roads']}",701376b,"Kappock Street, east from Independence Avenue. The bridge spanning the street is that of the Henry Hudson Parkway.
May 21, 1937
P.L.Sperr  Views 1,2
",site,"Kappock Street & Independence Avenue, Bronx, NY","Photographic views of New York City, 1870's-1970's / Bronx",Locatable,,"{""latLng"": ""40.880706,-73.919301""}","[40.880706, -73.919301]",,Bronx
731432f,87c4e020-c55f-012f-b2da-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-9619-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=731432f&t=w,"1936, 1937",Colleges and Universities - Columbia University,['[Manhattan: Amsterdam Avenue - 116th Street.]'],"Sperr, Percy Loomis","{'name': ['Columbia University'], 'temporal': [], 'geographic': ['New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Universities & colleges']}",731432b,"(1) Columbia University: A view of Kent Hall, (N.W. corner of Amsterdam Ave., at West 116th Street). Also shown across 116th (right), is Hamilton Hall (S.W. corner). The building on the left partially shown, is the Philosophy Building. 1936.

Walter L. Bogert.

(2) Another view of Kent Hall, as seen looking eastward on West 116th Street. On the right appears a portion of Hamilton Hall which is on the S.W. corner.

September 3, 1937.

P. L. Sperr.",gpt,"Columbia University., Manhattan, NY","Photographic views of New York City, 1870's-1970's / Topics",Locatable,,"{""latLng"":""40.8072153,-73.9614057""}",null,Kent Hall,Manhattan
1509775,31c706f0-c5cf-012f-86ef-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47e2-06f2-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=1509775&t=w,"1887, 1986",Flushing Meadow Park,"[""World's Fair, 1964-65: Pool of Industry""]",,"{'name': [], 'temporal': [], 'geographic': ['New York (N.Y.)'], 'topic': ['Buildings, structures, etc.']}",1509776,,,"Flushing Meadow Park, Queens, NY","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library. Supplement.  / Queens",Locatable,"I spent way too long looking for this when I should have just searched on Google Maps. In any event, here's an original map showing the Pool of Industry in square F4: https://collections.lib.uwm.edu/digital/collection/agdm/id/16961/","{""latLng"":""40.74890389999999,-73.837863""}",null,Pool of Industry,Queens
3984521,3edc0730-c5d7-012f-fd7e-58d385a7bc34,https://digitalcollections.nypl.org/items/b4afdefd-4a05-146a-e040-e00a180610a2,https://images.nypl.org/?id=3984521&t=w,,"Harry's 4 Service Gas Station: 14th Ave.-45th St., Brooklyn",,New York (N.Y.). Tenement House Dept.,"{'name': [], 'temporal': ['1930-1939'], 'geographic': ['New York', 'New York (State)'], 'topic': ['Tenement houses']}",,,,,Photographs taken by inspectors of the New York City Tenement House Department / Vol. 3,Locatable,,"{""latLng"":""40.6359424,-73.9875885""}",null,14th Avenue & 45th Street,Brooklyn
716818f,deafbfe0-c548-012f-1700-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-23ff-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=716818f&t=w,1900,Manhattan: Broadway - Battery Place,,"Moller, C. G., Jr.","{'name': [], 'temporal': [], 'geographic': ['Bowling Green (New York, N.Y.)', 'Bowling Green Park (New York, N.Y.)', 'Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Business enterprises', 'Neighborhoods', 'Parks', 'Steamboats']}",716818b,"""The houses at Bowling Green"" p.157
Pelletreau, William S.
Early New York houses with historical - genealogical notes.
New York: Francis P. Harper, 1900.

These houses on the south side of Bowling Green were built c. 1820. Stephen Whitney, inventor of the otton gin lived in the second house from Broadway.  Peter Remsen, John Guion, David Austin, Elisha Riggs and Ferdinand Suydam lived there, too. Commodore Vanderbilt lived in the house at the State Street corner.

In the late 1860's, Cunard Line moved its offices into one of these houses, followed by all other foreign steamship companies — White Star, Anchor, Inman, Guion, Transatlantique, Holland and others.  It became known as 'Steamship Row.' Today it is the site of the Custom House.
",site,"Broadway & Battery Place, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",Locatable,,"{""latLng"": ""40.704621,-74.014235""}","[40.704621, -74.014235]",,Manhattan
719670f,56cf32c0-c54d-012f-2134-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-3a43-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=719670f&t=w,,Manhattan: Essex Street - Broome Street,,"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': []}",719670b,"Essex Street, north from and including Broome Street. A three-story frame house is at the left which was in the rear of No. 88, now demolished.
May 9, 1930.
P.L. Sperr.
",site,"Essex Street & Broome Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",Locatable,,"{""latLng"":""40.71784582028311,-73.98857034722137""}","[40.71761, -73.988683]",,Manhattan
