id,uuid,url,photo_url,date,title,alt_title,creator,subject,back_id,back_text,back_text_source,address,source,location
707258f,8ba598b0-c539-012f-f010-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-b8a2-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=707258f&t=w,1932,Brooklyn: Warehouse Ave. - Bay 10th St.,[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Brooklyn (New York, N.Y.)', 'Gravesend (New York, N.Y.)', 'New York (N.Y.)'], 'topic': []}",707258b,"Warehouse Ave., north side, between Bay 10th and 11th Streets. At the right is Gravesend Bay.

January 9, 1932.

P. L. Sperr.
",gpt,"Warehouse Ave. & Bay 10th St., Brooklyn, NY","Photographic views of New York City, 1870's-1970's / Brooklyn",null
724001f,3d0f0d90-c554-012f-2a44-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-5c1a-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=724001f&t=w,"1927, 1933, 1935",Manhattan: Washington Square North - University Place,[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Apartment houses', 'Row houses']}",724001b,"(1)

3-13 Washington Square North, north side, from but not including University Place to but not including Fifth Ave., with the new No. One Fifth Ave. apartment hotel rising in the background. The view is across the Square from the S.E. corner.

December 28, 1927.

P. L. Sperr.

(2)

The same, showing more of the S.E. side of Washington Square Park.

February 23, 1933.

P. L. Sperr.

(3)

The same, two years later, as seen from the S.E. corner of Washington Square. The Empire State Building, in the far background, has been erected since the date of the previous view.

July, 1935.

P. L. Sperr.
",gpt,"Washington Square North & University Place, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.730702, -73.995581]"
729107f,cf5d1c30-c55b-012f-d68a-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-83f6-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=729107f&t=w,,Richmond: Manor Road - Rice Avenue,[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['New York (N.Y.)', 'Staten Island (New York, N.Y.)'], 'topic': []}",729107b,"409 Manor Road, east side, between Rice and Utter Avenues.

July 7, 1932.

P. L. Sperr.
",gpt,"Manor Road & Rice Avenue, Staten Island, NY","Photographic views of New York City, 1870's-1970's / Staten Island","[40.617374, -74.123663]"
1823545,4112e690-c6da-012f-5afe-58d385a7bc34,https://digitalcollections.nypl.org/items/83bbfb21-d508-f5a1-e040-e00a18064f06,https://images.nypl.org/?id=1823545&t=w,,Methodist Episcopal Hospital,[],,"{'name': [], 'temporal': [], 'geographic': ['Brooklyn (New York, N.Y.)', 'New York', 'New York (State)'], 'topic': ['Hospitals']}",,,,,Views of Brooklyn,null
714514f,5aac3780-c545-012f-706e-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-1206-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=714514f&t=w,1936,Manhattan: 76th Street (West) - Columbus Avenue,[],,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Sidewalks', 'Street maintenance & repair']}",714514b,"West 76th Street, west from Columbus Ave., showing W.P.A. employees repairing the north curb.

August 25, 1936.

W.P.A. Photo.
Federal Art Project.
",gpt,"76th Street (West) & Columbus Avenue, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.780007, -73.976914]"
721594f,582d4b80-c550-012f-ed8d-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-494b-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=721594f&t=w,1935,Manhattan: Mangin Street - Rivington Street,[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Business districts', 'Handcarts', 'Stables', 'Street vendors']}",721594b,"(1)
Mangin Street, west side, north from and including Rivington, to and including East Houston Streets. Also shown is Nos. 330-336 Rivington Street, at and adjoining the N.W. corner of Mangin Street, (as seen across clearance). Note stables at Nos. 81-95 Mangin Street.
September 18, 1935.

P L. Sperr.

(2)
The same, from a point further northward, and showing a closer view of stables.
September 18, 1935.

P L. Sperr.
",gpt,"Mangin Street & Rivington Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",null
732301f,f2ca7d80-c560-012f-b372-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-9cdd-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=732301f&t=w,1933,Occupations - Peddlers - Amusements - Tin-types.,['[Manhattan: Thompson Street ; Greenwich Village.]'],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Photographs', 'Street vendors', 'Tintype']}",732301b,"The tin-type photographer is as much a part of New York streets, as the pavement itself. This man has photographed Greenwich Villagers for years, on Thompson Street.

May 23, 1933.

P. L. Sperr.
",gpt,,"Photographic views of New York City, 1870's-1970's / Topics",null
104911,f719e7b0-c5ee-012f-973d-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47d9-cac8-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=104911&t=w,,"Railroad Station, Eltingville, Staten Island, N.Y. [old cars at R.R. crossing, people on sidewalk in front of Eltingville Pharmacy with sign for soda and ""Reid's"" ice cream]",[],,"{'name': [], 'temporal': [], 'geographic': ['Staten Island (New York, N.Y.)'], 'topic': []}",,,,"Railroad Station, Eltingville, Staten Island, N.Y.",Staten Island post cards / Railroad stations,null
3984248,048c3bd0-c5d7-012f-013d-58d385a7bc34,https://digitalcollections.nypl.org/items/b4afdefd-48f4-146a-e040-e00a180610a2,https://images.nypl.org/?id=3984248&t=w,,"Fire in ""unsafe"" tenement",[],New York (N.Y.). Tenement House Dept.,"{'name': [], 'temporal': ['1930-1939'], 'geographic': ['New York', 'New York (State)'], 'topic': ['Tenement houses']}",,,,,Photographs taken by inspectors of the New York City Tenement House Department / Vol. 1,null
719103f,741b6ff0-c54c-012f-c89f-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-35d5-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=719103f&t=w,"1939, 1941",Manhattan: Columbus Avenue - 59th Street (West),[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Columbus Circle (New York, N.Y.)', 'Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Fur trade', 'Hotels', 'Shoe stores']}",719103b,"1-Columbus Circle, east side looking across the west side of the Circle, and showing the west side looking northwest also the subway 59th Street station.

2-9 Columbus Avenue, east side, north of West 59th Street, looking northwards and showing Hotel St. Paul at the southeast corner of 60th Street.

P. L. *perr

View 1: April 15, 1939
View 2: April 19, 1941
",gpt,"Columbus Avenue & 59th Street (West), Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.769212, -73.984772]"
705795f,57867260-c537-012f-d6b7-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-da50-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=705795f&t=w,1940,Brooklyn: Myrtle Avenue - Hudson Avenue,[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Brooklyn (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Fish', 'Markets']}",705795b,"210 and 212 Myrtle Avenue, south side, between Hudson Avenue and Navy Street.

April 27, 1940

P. L. Sperr
",site,"Myrtle Avenue & Hudson Avenue, Brooklyn, NY","Photographic views of New York City, 1870's-1970's / Brooklyn","[40.693563, -73.980978]"
708604f,bd79c910-c53b-012f-c337-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-e3d8-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=708604f&t=w,,Manhattan: 5th Avenue - 37th Street,[],"Brown Brothers (New York, N.Y.)","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': []}",708604b,"Fifth Avenue at N.E. corner of 37th Street.
1907.
Photograph by Brown Brothers.
",gpt,"5th Avenue & 37th Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.750354, -73.98317]"
725837f,e2448820-c556-012f-bf6e-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-6a6e-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=725837f&t=w,,Queens: 124th Street - 21st Avenue,[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['New York (N.Y.)', 'Queens (New York, N.Y.)'], 'topic': []}",725837b,"124th Street, east side, adjoining (to the south) 21st Avenue, showing two frame houses. These homes were owned, in 1873, by Mrs. Klok (left) and C. Elen.

P. L. Sperr

March 16, 1932
",gpt,"124th Street & 21st Avenue, Queens, NY","Photographic views of New York City, 1870's-1970's / Queens","[40.780856, -73.844142]"
704862f,e3214b00-c535-012f-f17e-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-d306-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=704862f&t=w,,Brooklyn: Henry Street - Mill Street,[],,"{'name': [], 'temporal': [], 'geographic': ['Brooklyn (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Bakeries']}",704862b,,,"Henry Street & Mill Street, Brooklyn, NY","Photographic views of New York City, 1870's-1970's / Brooklyn","[40.675626, -74.003497]"
734722f,c06c7920-c564-012f-8560-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-afb7-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=734722f&t=w,1930,Raritan Bay - Staten Island [Richmond - Poillon Avenue.],"[""[Manee's Point or Monet's Point.]""]","Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': [""Monet's Point (New York, N.Y.)"", 'New York (N.Y.)', 'New York (State)', 'Raritan Bay (N.J. and N.Y.)'], 'topic': ['Capes (Coasts)']}",734722b,"Raritan Bay, Staten Island: Shown is ""Manee's (Monet's) Point,"" at the foot of Poillon Avenue, looking eastward. The Point derives its name from the Manee family, which owned land in this region.

August 26, 1930

P. L. Sperr
",gpt,,"Photographic views of New York City, 1870's-1970's / Topics",null
708067f,e1809e40-c53a-012f-438a-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-dfab-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=708067f&t=w,,Manhattan: 3rd Avenue - 41st Street,[],"Cushing, Charles Phelps","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Elevated railroads', 'Restaurants']}",708067b,"Third Ave. as it used to be

Photo by Charles Phelps Cushing, a former Kansas Citian and alumnus of the Star. As a young man he was a reporter.
47003 New York City. n. d.

Portrait of Third Avenue, framed in the ""el"". (Taken from East 41st corner, looking toward 42nd)

Photo by Charles Phelps Cushing
51 East 42nd Street
New York 17, N.Y.
",site,"3rd Avenue & 41st Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.750094, -73.97495]"
713228f,57f222e0-c543-012f-37e1-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-07fa-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=713228f&t=w,1930,Manhattan: 45th Street (West) - 6th Avenue,[],"Rothschild, Albert","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Cafeterias']}",713228b,"103-107 West 45th Street, adjoining the N.W. corner of Sixth Ave., showing a newly constructed 3-story building occupied by the Automat. This structure forms an ell and the main entrance is at No. 1165 Sixth Ave.

April 26, 1930.

Albert Rothschild.
",gpt,"45th Street (West) & 6th Avenue, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.756765, -73.982702]"
715745f,32da4ea0-c547-012f-6aae-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-1ba2-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=715745f&t=w,,Manhattan: 166th Street (West) - Amsterdam Avenue,[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': []}",715745b,"(1)
468-460 West 166th Street, south side, east of Amsterdam Avenue.
1932.

J. Clarence Davies Collection, Museum of the City of New York.

(2)
The same, another view.
April 8, 1934.

P. L. Sperr.
",gpt,"166th Street (West) & Amsterdam Avenue, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.838507, -73.937923]"
733887f,5340e110-c563-012f-fabc-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-a933-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=733887f&t=w,"1929, 1939",East River - [View of Manhattan shore in East 42nd Street area - Chrysler Building ; General Electric Company ; H. W. Wilson Company.],[],"Balgue, George L.; Sperr, Percy Loomis","{'name': ['Chrysler Building (New York, N.Y.)'], 'temporal': [], 'geographic': ['East River (N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Apartment houses', 'Building construction', 'Business enterprises', 'Hotels', 'Meat', 'Packing', 'Public utility companies']}",733887b,,,"[View of Manhattan shore in East 42nd Street area - Chrysler Building ; General Electric Company ; H. W. Wilson Company.], Manhattan, NY","Photographic views of New York City, 1870's-1970's / Topics",null
724459f,f7ade5d0-c554-012f-18e8-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-5fae-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=724459f&t=w,1910,Manhattan: West End Avenue - 85th Street (West),[],,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Brownstone buildings', 'Houses']}",724459b,"526 and 530-34 West End Avenue, east side, between 85th and 86th Streets, old residences (about 1890). There is no 528. No. 530 and the rest of the northern half of the block will be replaced by a 12-story apartment house before 1916. No. 526 and the other houses, not shown in this picture, will give way in 1923-4 to the modern 522 West End Avenue apartment house, 15 stories tall. About 1910.
Gift of E. M. Jenks.
",gpt,"West End Avenue & 85th Street (West), Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.788209, -73.978381]"
714493f,527660d0-c545-012f-7e52-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-11dc-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=714493f&t=w,1936,Manhattan: 76th Street (East) - Park Avenue,[],,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Brownstone buildings', 'Houses', 'Sidewalks', 'Street maintenance & repair']}",714493b,"46 to 42 East 76th Street, north side, between Park and Madison Aves.

May 13, 1936.

W.P.A. Photo.
Federal Art Project.
",gpt,"76th Street (East) & Park Avenue, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.773657, -73.961853]"
719316f,c984fb60-c54c-012f-b5c3-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-377f-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=719316f&t=w,1938,Manhattan: Division Street - Pike Street.,"['Snuff Shop, 113 Division street, Manhattan.', 'S. Scharlin and Son.']","Abbott, Berenice","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': []}",719316b,"113 Division Street, south side, east of Pike Street, showing the Scharlin snuff shop and its wooden identification. Sandy the ""Scotch Indian"" has had a series of adventures since this photo was taken. Confiscated by the Manhattan Department of Borough of Works for obstructing the sidewalk, he was hauled off to the city dump in April, heartless officials paying no heed to his antiquity or authentic folk-art beauty. Rescued when his owner paid a $1.00 fine, the snuff shop figure was sold to a collector. This photo was reproduced on page 68 of the published volume ""Changing New York.""

January 26, 1938

Berenice Abbott, photo
Federal Art Project

Another copy filed under ""Occupations-Tobacco""
",gpt,"Division Street & Pike Street., Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.714355, -73.992552]"
725388f,4ec561a0-c556-012f-83f7-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-66f1-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=725388f&t=w,1938,Queens: 50th Avenue - 21st Street,[],Somach Photographic Company,"{'name': [], 'temporal': [], 'geographic': ['New York (N.Y.)', 'Queens (New York, N.Y.)'], 'topic': ['Freight terminals']}",725388b,"50th Avenue, west from 21st Street. Directly across the street from the garage, where automobiles are parked, was later constructed a broad concrete approach to the Queens-Midtown Tunnel.

November 21, 1938

New York City Tunnel Authority
",gpt,"50th Avenue & 21st Street, Queens, NY","Photographic views of New York City, 1870's-1970's / Queens","[40.741716, -73.949493]"
